"Well","ROX","FAM","VIC","Marker_name"
"I12","2368.0","609.0","635.0","M2 (2).txt"
"J12","2627.0","257.0","6828.0","M2 (2).txt"
"K12","3163.0","21042.0","10968.0","M2 (2).txt"
"L12","2983.0","20105.0","10115.0","M2 (2).txt"
"M12","2670.0","17183.0","1616.0","M2 (2).txt"
"N12","2457.0","671.0","601.0","M2 (2).txt"
"O12","2420.0","625.0","610.0","M2 (2).txt"
"P12","2793.0","727.0","673.0","M2 (2).txt"
"A13","2749.0","625.0","739.0","M2 (2).txt"
"B13","2307.0","595.0","626.0","M2 (2).txt"
"C13","2467.0","335.0","4871.0","M2 (2).txt"
"D13","2496.0","6210.0","954.0","M2 (2).txt"
"E13","2729.0","16562.0","3249.0","M2 (2).txt"
"F13","2517.0","11554.0","1220.0","M2 (2).txt"
"G13","2923.0","11699.0","11704.0","M2 (2).txt"
"H13","3089.0","12992.0","12340.0","M2 (2).txt"
"I13","2947.0","21250.0","7112.0","M2 (2).txt"
"J13","2948.0","22829.0","4115.0","M2 (2).txt"
"K13","3013.0","19796.0","10604.0","M2 (2).txt"
"L13","3150.0","20343.0","11191.0","M2 (2).txt"
"M13","2665.0","13204.0","1348.0","M2 (2).txt"
"N13","3045.0","16684.0","4482.0","M2 (2).txt"
"O13","2702.0","703.0","666.0","M2 (2).txt"
"P13","3211.0","324.0","5878.0","M2 (2).txt"
"A14","2736.0","621.0","733.0","M2 (2).txt"
"B14","2589.0","8488.0","1113.0","M2 (2).txt"
"C14","2634.0","6294.0","5787.0","M2 (2).txt"
"D14","2879.0","10194.0","9122.0","M2 (2).txt"
"E14","2386.0","9690.0","1096.0","M2 (2).txt"
"F14","2372.0","638.0","600.0","M2 (2).txt"
"G14","3059.0","9956.0","12483.0","M2 (2).txt"
"H14","3085.0","11988.0","12321.0","M2 (2).txt"
"I14","2994.0","21788.0","6543.0","M2 (2).txt"
"J14","3043.0","22682.0","6305.0","M2 (2).txt"
"K14","3075.0","19722.0","10948.0","M2 (2).txt"
"L14","3099.0","20317.0","10513.0","M2 (2).txt"
"M14","2827.0","15936.0","4366.0","M2 (2).txt"
"N14","2592.0","674.0","651.0","M2 (2).txt"
"O14","2807.0","428.0","4506.0","M2 (2).txt"
"P14","2996.0","722.0","732.0","M2 (2).txt"
"A15","3580.0","27119.0","3104.0","M2 (2).txt"
"B15","2746.0","21599.0","2452.0","M2 (2).txt"
"C15","2868.0","3833.0","11549.0","M2 (2).txt"
"D15","2909.0","3264.0","11922.0","M2 (2).txt"
"E15","2901.0","13701.0","11606.0","M2 (2).txt"
"F15","3087.0","15365.0","12363.0","M2 (2).txt"
"G15","2906.0","7864.0","11705.0","M2 (2).txt"
"H15","2842.0","3386.0","11566.0","M2 (2).txt"
"I15","2950.0","21387.0","7600.0","M2 (2).txt"
"J15","2428.0","666.0","609.0","M2 (2).txt"
"K15","3141.0","21859.0","9543.0","M2 (2).txt"
"L15","3040.0","21060.0","9412.0","M2 (2).txt"
"M15","3053.0","13343.0","11966.0","M2 (2).txt"
"N15","3235.0","13392.0","12676.0","M2 (2).txt"
"O15","2772.0","709.0","698.0","M2 (2).txt"
"P15","2795.0","699.0","687.0","M2 (2).txt"
"A16","3459.0","26020.0","2981.0","M2 (2).txt"
"B16","2768.0","21479.0","2890.0","M2 (2).txt"
"C16","2693.0","2635.0","10878.0","M2 (2).txt"
"D16","2661.0","713.0","10888.0","M2 (2).txt"
"E16","2827.0","14308.0","11190.0","M2 (2).txt"
"F16","3006.0","16561.0","11815.0","M2 (2).txt"
"G16","2873.0","9630.0","11374.0","M2 (2).txt"
"H16","2954.0","12124.0","11535.0","M2 (2).txt"
"I16","2282.0","609.0","591.0","M2 (2).txt"
"J16","2271.0","637.0","565.0","M2 (2).txt"
"K16","2969.0","20908.0","8727.0","M2 (2).txt"
"L16","2298.0","627.0","576.0","M2 (2).txt"
"M16","3184.0","15458.0","12584.0","M2 (2).txt"
"N16","2220.0","631.0","582.0","M2 (2).txt"
"O16","2388.0","628.0","610.0","M2 (2).txt"
"P16","2739.0","714.0","676.0","M2 (2).txt"
"A17","3626.0","26333.0","4927.0","M2 (2).txt"
"B17","2702.0","20729.0","3274.0","M2 (2).txt"
"C17","2838.0","820.0","11585.0","M2 (2).txt"
"D17","2906.0","615.0","12083.0","M2 (2).txt"
"E17","2700.0","6363.0","10887.0","M2 (2).txt"
"F17","2793.0","8467.0","11207.0","M2 (2).txt"
"G17","2920.0","13356.0","11287.0","M2 (2).txt"
"H17","2933.0","11022.0","11380.0","M2 (2).txt"
"I17","3009.0","20707.0","9413.0","M2 (2).txt"
"J17","3055.0","21296.0","8765.0","M2 (2).txt"
"K17","3117.0","19608.0","10795.0","M2 (2).txt"
"L17","3172.0","18752.0","11084.0","M2 (2).txt"
"M17","3017.0","14464.0","11766.0","M2 (2).txt"
"N17","3342.0","16080.0","12975.0","M2 (2).txt"
"O17","2726.0","690.0","679.0","M2 (2).txt"
"P17","3079.0","744.0","752.0","M2 (2).txt"
"A18","3436.0","25572.0","4308.0","M2 (2).txt"
"B18","2853.0","21887.0","3006.0","M2 (2).txt"
"C18","2787.0","650.0","11300.0","M2 (2).txt"
"D18","2880.0","498.0","11902.0","M2 (2).txt"
"E18","2731.0","10084.0","10836.0","M2 (2).txt"
"F18","2302.0","628.0","575.0","M2 (2).txt"
"G18","2827.0","10810.0","11083.0","M2 (2).txt"
"H18","3067.0","14413.0","11737.0","M2 (2).txt"
"I18","3042.0","20321.0","10234.0","M2 (2).txt"
"J18","3099.0","21147.0","8930.0","M2 (2).txt"
"K18","3085.0","18921.0","10631.0","M2 (2).txt"
"L18","2336.0","628.0","582.0","M2 (2).txt"
"M18","3137.0","14759.0","12371.0","M2 (2).txt"
"N18","3177.0","11378.0","10618.0","M2 (2).txt"
"O18","2575.0","717.0","672.0","M2 (2).txt"
"P18","3189.0","785.0","786.0","M2 (2).txt"
"A19","3317.0","25340.0","2957.0","M2 (2).txt"
"B19","2476.0","20083.0","2314.0","M2 (2).txt"
"C19","2812.0","722.0","11446.0","M2 (2).txt"
"D19","2919.0","665.0","12073.0","M2 (2).txt"
"E19","2744.0","8771.0","10944.0","M2 (2).txt"
"F19","2834.0","12743.0","10781.0","M2 (2).txt"
"G19","2975.0","12778.0","11601.0","M2 (2).txt"
"H19","3042.0","8882.0","11898.0","M2 (2).txt"
"I19","3108.0","20968.0","9692.0","M2 (2).txt"
"J19","3108.0","21242.0","9237.0","M2 (2).txt"
"K19","3214.0","19933.0","10932.0","M2 (2).txt"
"L19","3111.0","19257.0","10025.0","M2 (2).txt"
"M19","3092.0","13313.0","12087.0","M2 (2).txt"
"N19","3400.0","15035.0","13213.0","M2 (2).txt"
"O19","2803.0","717.0","696.0","M2 (2).txt"
"P19","3072.0","756.0","759.0","M2 (2).txt"
"A20","3247.0","24592.0","2821.0","M2 (2).txt"
"B20","2908.0","22454.0","2583.0","M2 (2).txt"
"C20","2698.0","937.0","10926.0","M2 (2).txt"
"D20","2743.0","642.0","11272.0","M2 (2).txt"
"E20","2773.0","10817.0","10800.0","M2 (2).txt"
"F20","2286.0","595.0","578.0","M2 (2).txt"
"G20","2767.0","6660.0","11083.0","M2 (2).txt"
"H20","3016.0","11721.0","11539.0","M2 (2).txt"
"I20","2961.0","19775.0","9096.0","M2 (2).txt"
"J20","3232.0","21463.0","9612.0","M2 (2).txt"
"K20","3039.0","18787.0","10089.0","M2 (2).txt"
"L20","2367.0","624.0","593.0","M2 (2).txt"
"M20","3094.0","11441.0","12251.0","M2 (2).txt"
"N20","3398.0","17035.0","13052.0","M2 (2).txt"
"O20","2592.0","654.0","656.0","M2 (2).txt"
"P20","2914.0","706.0","718.0","M2 (2).txt"
"A21","3351.0","25550.0","3102.0","M2 (2).txt"
"B21","2638.0","21169.0","2417.0","M2 (2).txt"
"C21","2944.0","808.0","11964.0","M2 (2).txt"
"D21","2895.0","842.0","11945.0","M2 (2).txt"
"E21","2769.0","7629.0","10947.0","M2 (2).txt"
"F21","2831.0","8515.0","11175.0","M2 (2).txt"
"G21","2823.0","7428.0","11299.0","M2 (2).txt"
"H21","2941.0","7299.0","11616.0","M2 (2).txt"
"I21","2945.0","20952.0","6410.0","M2 (2).txt"
"J21","3368.0","21727.0","10633.0","M2 (2).txt"
"K21","3324.0","20537.0","10602.0","M2 (2).txt"
"L21","3058.0","17308.0","11014.0","M2 (2).txt"
"M21","3235.0","19215.0","12217.0","M2 (2).txt"
"N21","3645.0","20029.0","13709.0","M2 (2).txt"
"O21","2968.0","728.0","753.0","M2 (2).txt"
"P21","3131.0","757.0","773.0","M2 (2).txt"
"A22","3255.0","24777.0","2799.0","M2 (2).txt"
"B22","3155.0","24234.0","2720.0","M2 (2).txt"
"C22","2839.0","756.0","11472.0","M2 (2).txt"
"D22","2818.0","909.0","11510.0","M2 (2).txt"
"E22","2758.0","10889.0","10678.0","M2 (2).txt"
"F22","2259.0","596.0","569.0","M2 (2).txt"
"G22","2891.0","10334.0","11265.0","M2 (2).txt"
"H22","2968.0","11209.0","11614.0","M2 (2).txt"
"I22","2948.0","20135.0","8884.0","M2 (2).txt"
"J22","3174.0","20557.0","10636.0","M2 (2).txt"
"K22","3096.0","19548.0","10321.0","M2 (2).txt"
"L22","2343.0","647.0","583.0","M2 (2).txt"
"M22","3268.0","18214.0","12484.0","M2 (2).txt"
"N22","3722.0","20297.0","13887.0","M2 (2).txt"
"O22","2822.0","679.0","709.0","M2 (2).txt"
"P22","3273.0","772.0","798.0","M2 (2).txt"
"A23","3683.0","26252.0","3323.0","M2 (2).txt"
"B23","2925.0","22162.0","2307.0","M2 (2).txt"
"C23","2848.0","589.0","11627.0","M2 (2).txt"
"D23","2932.0","866.0","12069.0","M2 (2).txt"
"E23","2752.0","7725.0","10835.0","M2 (2).txt"
"F23","2737.0","9724.0","10827.0","M2 (2).txt"
"G23","2607.0","8562.0","10414.0","M2 (2).txt"
"H23","2885.0","11945.0","11216.0","M2 (2).txt"
"I23","2894.0","20234.0","7508.0","M2 (2).txt"
"J23","2887.0","19238.0","8392.0","M2 (2).txt"
"K23","3078.0","19718.0","10108.0","M2 (2).txt"
"L23","2639.0","17334.0","8485.0","M2 (2).txt"
"M23","2338.0","638.0","608.0","M2 (2).txt"
"N23","3559.0","20132.0","13402.0","M2 (2).txt"
"O23","2793.0","694.0","715.0","M2 (2).txt"
"P23","3320.0","789.0","817.0","M2 (2).txt"
"A24","2935.0","22707.0","2313.0","M2 (2).txt"
"B24","3404.0","26038.0","2581.0","M2 (2).txt"
"C24","2993.0","1170.0","12187.0","M2 (2).txt"
"D24","2686.0","947.0","11097.0","M2 (2).txt"
"E24","2743.0","12576.0","10679.0","M2 (2).txt"
"F24","2150.0","595.0","551.0","M2 (2).txt"
"G24","2755.0","9788.0","10945.0","M2 (2).txt"
"H24","2796.0","7757.0","10972.0","M2 (2).txt"
"I24","2855.0","19865.0","8582.0","M2 (2).txt"
"J24","3036.0","21450.0","8813.0","M2 (2).txt"
"K24","2957.0","20550.0","8370.0","M2 (2).txt"
"L24","2940.0","20622.0","8442.0","M2 (2).txt"
"M24","3273.0","19941.0","12616.0","M2 (2).txt"
"N24","3681.0","19034.0","13936.0","M2 (2).txt"
"O24","2992.0","767.0","764.0","M2 (2).txt"
"P24","2868.0","715.0","741.0","M2 (2).txt"
"A01","1671.0","13331.0","1831.0","M2 (3).txt"
"B01","1705.0","13011.0","1983.0","M2 (3).txt"
"C01","1567.0","1429.0","6232.0","M2 (3).txt"
"D01","1522.0","1292.0","6144.0","M2 (3).txt"
"E01","1491.0","9137.0","5463.0","M2 (3).txt"
"F01","1657.0","10881.0","6411.0","M2 (3).txt"
"G01","1695.0","10540.0","6646.0","M2 (3).txt"
"H01","1614.0","10078.0","6310.0","M2 (3).txt"
"I01","1668.0","11275.0","6022.0","M2 (3).txt"
"J01","1775.0","12134.0","6191.0","M2 (3).txt"
"K01","1548.0","11111.0","4801.0","M2 (3).txt"
"L01","1591.0","10848.0","5734.0","M2 (3).txt"
"M01","1738.0","11386.0","6677.0","M2 (3).txt"
"N01","1811.0","11897.0","6701.0","M2 (3).txt"
"O01","1176.0","460.0","263.0","M2 (3).txt"
"P01","1094.0","422.0","240.0","M2 (3).txt"
"A02","2012.0","15191.0","2295.0","M2 (3).txt"
"B02","1906.0","14654.0","1991.0","M2 (3).txt"
"C02","1493.0","1610.0","5881.0","M2 (3).txt"
"D02","1475.0","1818.0","5857.0","M2 (3).txt"
"E02","1482.0","9360.0","5431.0","M2 (3).txt"
"F02","1587.0","9621.0","6012.0","M2 (3).txt"
"G02","1649.0","10479.0","6256.0","M2 (3).txt"
"H02","1680.0","10735.0","6460.0","M2 (3).txt"
"I02","1690.0","11473.0","5972.0","M2 (3).txt"
"J02","1697.0","11457.0","6245.0","M2 (3).txt"
"K02","1696.0","11648.0","6169.0","M2 (3).txt"
"L02","1733.0","12210.0","6045.0","M2 (3).txt"
"M02","1731.0","11806.0","6241.0","M2 (3).txt"
"N02","1806.0","12288.0","6511.0","M2 (3).txt"
"O02","1081.0","446.0","247.0","M2 (3).txt"
"P02","1171.0","459.0","257.0","M2 (3).txt"
"A03","2039.0","15563.0","2097.0","M2 (3).txt"
"B03","1617.0","12376.0","1716.0","M2 (3).txt"
"C03","1543.0","2403.0","6082.0","M2 (3).txt"
"D03","1555.0","1508.0","6217.0","M2 (3).txt"
"E03","1560.0","9033.0","5976.0","M2 (3).txt"
"F03","1498.0","9513.0","5702.0","M2 (3).txt"
"G03","1675.0","10475.0","6414.0","M2 (3).txt"
"H03","1710.0","10874.0","6476.0","M2 (3).txt"
"I03","1624.0","10649.0","5741.0","M2 (3).txt"
"J03","1591.0","10586.0","5445.0","M2 (3).txt"
"K03","1494.0","10000.0","5338.0","M2 (3).txt"
"L03","1659.0","11359.0","5833.0","M2 (3).txt"
"M03","1302.0","453.0","389.0","M2 (3).txt"
"N03","1773.0","11812.0","6512.0","M2 (3).txt"
"O03","1061.0","445.0","233.0","M2 (3).txt"
"P03","1133.0","434.0","246.0","M2 (3).txt"
"A04","1801.0","13517.0","1846.0","M2 (3).txt"
"B04","1634.0","12220.0","1841.0","M2 (3).txt"
"C04","1459.0","1279.0","5712.0","M2 (3).txt"
"D04","1477.0","1483.0","5844.0","M2 (3).txt"
"E04","1540.0","9786.0","5824.0","M2 (3).txt"
"F04","1172.0","399.0","348.0","M2 (3).txt"
"G04","1542.0","9500.0","5885.0","M2 (3).txt"
"H04","1495.0","9314.0","5625.0","M2 (3).txt"
"I04","1548.0","10077.0","5428.0","M2 (3).txt"
"J04","1575.0","10446.0","5682.0","M2 (3).txt"
"K04","1388.0","9038.0","4912.0","M2 (3).txt"
"L04","1571.0","10436.0","5600.0","M2 (3).txt"
"M04","1646.0","10787.0","6228.0","M2 (3).txt"
"N04","1698.0","11192.0","6184.0","M2 (3).txt"
"O04","993.0","438.0","213.0","M2 (3).txt"
"P04","1231.0","460.0","267.0","M2 (3).txt"
"A05","1817.0","13125.0","2342.0","M2 (3).txt"
"B05","1519.0","11079.0","2091.0","M2 (3).txt"
"C05","1463.0","1357.0","5839.0","M2 (3).txt"
"D05","1488.0","2200.0","5919.0","M2 (3).txt"
"E05","1355.0","7563.0","2586.0","M2 (3).txt"
"F05","1230.0","9153.0","986.0","M2 (3).txt"
"G05","1483.0","6852.0","5736.0","M2 (3).txt"
"H05","1387.0","6907.0","5307.0","M2 (3).txt"
"I05","1280.0","8679.0","897.0","M2 (3).txt"
"J05","1521.0","9350.0","3994.0","M2 (3).txt"
"K05","1290.0","9616.0","1722.0","M2 (3).txt"
"L05","1459.0","11246.0","1465.0","M2 (3).txt"
"M05","1636.0","6790.0","6357.0","M2 (3).txt"
"N05","1611.0","2508.0","6307.0","M2 (3).txt"
"O05","1049.0","441.0","224.0","M2 (3).txt"
"P05","1273.0","467.0","270.0","M2 (3).txt"
"A06","1869.0","13884.0","2084.0","M2 (3).txt"
"B06","1272.0","444.0","389.0","M2 (3).txt"
"C06","1512.0","1646.0","6042.0","M2 (3).txt"
"D06","1416.0","1443.0","5707.0","M2 (3).txt"
"E06","1371.0","8238.0","2999.0","M2 (3).txt"
"F06","1123.0","406.0","336.0","M2 (3).txt"
"G06","1373.0","5650.0","5373.0","M2 (3).txt"
"H06","1462.0","6781.0","5671.0","M2 (3).txt"
"I06","1254.0","5538.0","650.0","M2 (3).txt"
"J06","1138.0","405.0","332.0","M2 (3).txt"
"K06","1341.0","10262.0","1382.0","M2 (3).txt"
"L06","1334.0","10028.0","1844.0","M2 (3).txt"
"M06","1441.0","2599.0","5673.0","M2 (3).txt"
"N06","1546.0","4658.0","5882.0","M2 (3).txt"
"O06","1022.0","434.0","220.0","M2 (3).txt"
"P06","1265.0","481.0","274.0","M2 (3).txt"
"A07","1892.0","14174.0","2143.0","M2 (3).txt"
"B07","1442.0","10838.0","1944.0","M2 (3).txt"
"C07","1401.0","2161.0","5535.0","M2 (3).txt"
"D07","1443.0","2243.0","5803.0","M2 (3).txt"
"E07","1047.0","378.0","339.0","M2 (3).txt"
"F07","1270.0","7370.0","2010.0","M2 (3).txt"
"G07","1406.0","5958.0","5549.0","M2 (3).txt"
"H07","1393.0","6473.0","5371.0","M2 (3).txt"
"I07","1183.0","274.0","1878.0","M2 (3).txt"
"J07","1223.0","5939.0","655.0","M2 (3).txt"
"K07","1291.0","9930.0","1382.0","M2 (3).txt"
"L07","1262.0","9793.0","1297.0","M2 (3).txt"
"M07","1489.0","5041.0","5836.0","M2 (3).txt"
"N07","1618.0","5427.0","6292.0","M2 (3).txt"
"O07","1013.0","426.0","222.0","M2 (3).txt"
"P07","1197.0","451.0","255.0","M2 (3).txt"
"A08","1747.0","13037.0","2017.0","M2 (3).txt"
"B08","1406.0","10853.0","1555.0","M2 (3).txt"
"C08","1400.0","1556.0","5572.0","M2 (3).txt"
"D08","1382.0","1558.0","5533.0","M2 (3).txt"
"E08","1226.0","7186.0","2229.0","M2 (3).txt"
"F08","1103.0","2040.0","423.0","M2 (3).txt"
"G08","1401.0","7338.0","5482.0","M2 (3).txt"
"H08","1399.0","5695.0","5480.0","M2 (3).txt"
"I08","1157.0","385.0","370.0","M2 (3).txt"
"J08","1072.0","384.0","333.0","M2 (3).txt"
"K08","1223.0","9361.0","1493.0","M2 (3).txt"
"L08","1292.0","9785.0","1773.0","M2 (3).txt"
"M08","1454.0","4664.0","5742.0","M2 (3).txt"
"N08","1579.0","5218.0","6090.0","M2 (3).txt"
"O08","956.0","428.0","204.0","M2 (3).txt"
"P08","1606.0","499.0","461.0","M2 (3).txt"
"A09","1853.0","13732.0","2024.0","M2 (3).txt"
"B09","1355.0","10074.0","1720.0","M2 (3).txt"
"C09","1362.0","1459.0","5370.0","M2 (3).txt"
"D09","1358.0","1432.0","5453.0","M2 (3).txt"
"E09","1175.0","7278.0","933.0","M2 (3).txt"
"F09","1030.0","368.0","327.0","M2 (3).txt"
"G09","1345.0","6698.0","5211.0","M2 (3).txt"
"H09","1404.0","6997.0","5432.0","M2 (3).txt"
"I09","1188.0","225.0","2657.0","M2 (3).txt"
"J09","1235.0","6859.0","710.0","M2 (3).txt"
"K09","1333.0","10427.0","1386.0","M2 (3).txt"
"L09","1334.0","10028.0","2050.0","M2 (3).txt"
"M09","1369.0","9104.0","2417.0","M2 (3).txt"
"N09","1432.0","9835.0","974.0","M2 (3).txt"
"O09","1429.0","461.0","423.0","M2 (3).txt"
"P09","1467.0","461.0","431.0","M2 (3).txt"
"A10","1858.0","13677.0","2022.0","M2 (3).txt"
"B10","1382.0","10306.0","2082.0","M2 (3).txt"
"C10","1242.0","1280.0","4853.0","M2 (3).txt"
"D10","1373.0","1565.0","5507.0","M2 (3).txt"
"E10","1244.0","7043.0","2305.0","M2 (3).txt"
"F10","1138.0","408.0","340.0","M2 (3).txt"
"G10","1498.0","7149.0","5881.0","M2 (3).txt"
"H10","1415.0","6661.0","5476.0","M2 (3).txt"
"I10","1101.0","372.0","354.0","M2 (3).txt"
"J10","1113.0","384.0","329.0","M2 (3).txt"
"K10","1375.0","10708.0","1444.0","M2 (3).txt"
"L10","1315.0","10080.0","1687.0","M2 (3).txt"
"M10","1377.0","7674.0","2624.0","M2 (3).txt"
"N10","1403.0","8410.0","2481.0","M2 (3).txt"
"O10","1201.0","412.0","356.0","M2 (3).txt"
"P10","1537.0","444.0","443.0","M2 (3).txt"
"A11","2058.0","15123.0","2179.0","M2 (3).txt"
"B11","1366.0","10157.0","1790.0","M2 (3).txt"
"C11","1313.0","1400.0","5139.0","M2 (3).txt"
"D11","1485.0","1854.0","5912.0","M2 (3).txt"
"E11","1350.0","9225.0","2656.0","M2 (3).txt"
"F11","1293.0","6297.0","2629.0","M2 (3).txt"
"G11","1458.0","7652.0","5646.0","M2 (3).txt"
"H11","1385.0","7313.0","5265.0","M2 (3).txt"
"I11","1161.0","235.0","2248.0","M2 (3).txt"
"J11","1219.0","5087.0","1620.0","M2 (3).txt"
"K11","1402.0","9114.0","5077.0","M2 (3).txt"
"L11","1470.0","9540.0","5067.0","M2 (3).txt"
"M11","1315.0","9565.0","989.0","M2 (3).txt"
"N11","1272.0","8542.0","2004.0","M2 (3).txt"
"O11","1270.0","409.0","376.0","M2 (3).txt"
"P11","1446.0","445.0","424.0","M2 (3).txt"
"A12","1825.0","13359.0","2135.0","M2 (3).txt"
"B12","1449.0","10899.0","1651.0","M2 (3).txt"
"C12","1346.0","1882.0","5349.0","M2 (3).txt"
"D12","1406.0","1449.0","5667.0","M2 (3).txt"
"E12","1243.0","8612.0","865.0","M2 (3).txt"
"F12","1241.0","7002.0","2202.0","M2 (3).txt"
"G12","1374.0","6391.0","5343.0","M2 (3).txt"
"H12","1495.0","7816.0","5761.0","M2 (3).txt"
"I12","1252.0","5635.0","1985.0","M2 (3).txt"
"J12","1369.0","3669.0","3861.0","M2 (3).txt"
"K12","1477.0","9629.0","5262.0","M2 (3).txt"
"L12","1436.0","9442.0","4997.0","M2 (3).txt"
"M12","1364.0","9833.0","1003.0","M2 (3).txt"
"N12","1106.0","382.0","328.0","M2 (3).txt"
"O12","1285.0","422.0","374.0","M2 (3).txt"
"P12","1543.0","475.0","440.0","M2 (3).txt"
"A13","1770.0","474.0","539.0","M2 (3).txt"
"B13","1358.0","7057.0","781.0","M2 (3).txt"
"C13","1164.0","410.0","381.0","M2 (3).txt"
"D13","1338.0","3852.0","4265.0","M2 (3).txt"
"E13","1297.0","5870.0","3140.0","M2 (3).txt"
"F13","1381.0","6904.0","3715.0","M2 (3).txt"
"G13","1515.0","6951.0","5922.0","M2 (3).txt"
"H13","1595.0","8496.0","6156.0","M2 (3).txt"
"I13","1492.0","10440.0","3583.0","M2 (3).txt"
"J13","1456.0","10295.0","3238.0","M2 (3).txt"
"K13","1473.0","9434.0","5384.0","M2 (3).txt"
"L13","1589.0","10493.0","5399.0","M2 (3).txt"
"M13","1573.0","10383.0","3442.0","M2 (3).txt"
"N13","1455.0","5555.0","2336.0","M2 (3).txt"
"O13","1389.0","449.0","414.0","M2 (3).txt"
"P13","1651.0","501.0","475.0","M2 (3).txt"
"A14","1753.0","9755.0","1059.0","M2 (3).txt"
"B14","1193.0","392.0","393.0","M2 (3).txt"
"C14","1212.0","5430.0","648.0","M2 (3).txt"
"D14","1113.0","384.0","363.0","M2 (3).txt"
"E14","1241.0","8286.0","1817.0","M2 (3).txt"
"F14","1130.0","386.0","332.0","M2 (3).txt"
"G14","1614.0","7843.0","6335.0","M2 (3).txt"
"H14","1507.0","7045.0","5819.0","M2 (3).txt"
"I14","1446.0","10259.0","3015.0","M2 (3).txt"
"J14","1479.0","10607.0","3101.0","M2 (3).txt"
"K14","1537.0","9918.0","5491.0","M2 (3).txt"
"L14","1606.0","10344.0","5638.0","M2 (3).txt"
"M14","1499.0","10895.0","1132.0","M2 (3).txt"
"N14","1313.0","435.0","382.0","M2 (3).txt"
"O14","1385.0","437.0","407.0","M2 (3).txt"
"P14","1591.0","487.0","453.0","M2 (3).txt"
"A15","1869.0","13795.0","1957.0","M2 (3).txt"
"B15","1341.0","9894.0","1438.0","M2 (3).txt"
"C15","1382.0","1963.0","5357.0","M2 (3).txt"
"D15","1325.0","779.0","5221.0","M2 (3).txt"
"E15","1341.0","7610.0","5085.0","M2 (3).txt"
"F15","1383.0","7924.0","5262.0","M2 (3).txt"
"G15","1412.0","6029.0","5421.0","M2 (3).txt"
"H15","1425.0","5420.0","5401.0","M2 (3).txt"
"I15","1412.0","9160.0","4633.0","M2 (3).txt"
"J15","1136.0","400.0","335.0","M2 (3).txt"
"K15","1425.0","9451.0","4490.0","M2 (3).txt"
"L15","1445.0","9881.0","4017.0","M2 (3).txt"
"M15","1594.0","8299.0","6112.0","M2 (3).txt"
"N15","1544.0","7657.0","5820.0","M2 (3).txt"
"O15","1372.0","436.0","413.0","M2 (3).txt"
"P15","1449.0","462.0","430.0","M2 (3).txt"
"A16","1785.0","12962.0","2064.0","M2 (3).txt"
"B16","1425.0","10560.0","1685.0","M2 (3).txt"
"C16","1369.0","2325.0","5287.0","M2 (3).txt"
"D16","1303.0","805.0","5078.0","M2 (3).txt"
"E16","1331.0","7509.0","5055.0","M2 (3).txt"
"F16","1427.0","8016.0","5375.0","M2 (3).txt"
"G16","1449.0","7334.0","5512.0","M2 (3).txt"
"H16","1495.0","7532.0","5662.0","M2 (3).txt"
"I16","1104.0","496.0","345.0","M2 (3).txt"
"J16","1111.0","399.0","337.0","M2 (3).txt"
"K16","1360.0","9240.0","3741.0","M2 (3).txt"
"L16","1075.0","389.0","329.0","M2 (3).txt"
"M16","1491.0","7912.0","5655.0","M2 (3).txt"
"N16","1223.0","423.0","372.0","M2 (3).txt"
"O16","1229.0","417.0","377.0","M2 (3).txt"
"P16","1686.0","516.0","496.0","M2 (3).txt"
"A17","1869.0","13052.0","3148.0","M2 (3).txt"
"B17","1345.0","9681.0","1850.0","M2 (3).txt"
"C17","1342.0","722.0","5214.0","M2 (3).txt"
"D17","1334.0","1848.0","5193.0","M2 (3).txt"
"E17","1288.0","4431.0","4926.0","M2 (3).txt"
"F17","1314.0","5460.0","4980.0","M2 (3).txt"
"G17","1351.0","6342.0","5116.0","M2 (3).txt"
